,Date,Open,High,Low,Close,Adj Close,Volume,Returns,MovingAverage_50,MovingAverage_200,VolumeChange,VolumeMovingAverage_50,VolumeMovingAverage_200,MarketReturns,CAPM,HighLowRange,HighCloseRange,LowCloseRange,Volatility,RSI,Momentum,VolumeMovingAverage_10,PriceLag_1,ReturnLag_1,PriceLag_3,ReturnLag_3,PriceLag_5,ReturnLag_5,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,UNRATE,"('Adj Close', 'SNAP')","('Adj Close', 'TCEHY')","('Close', 'SNAP')","('Close', 'TCEHY')","('High', 'SNAP')","('High', 'TCEHY')","('Low', 'SNAP')","('Low', 'TCEHY')","('Open', 'SNAP')","('Open', 'TCEHY')","('Volume', 'SNAP')","('Volume', 'TCEHY')"
1237,2017-04-20,142.9499969482422,144.25,142.69000244140625,143.8000030517578,143.8000030517578,15968200,0.010754190857875878,138.52820007324217,127.87799995422364,0.025976779598943622,14850808.0,19158208.0,0.0010434878069211764,0.019990352110895074,1.55999755859375,1.9799957275390625,-0.4199981689453125,1.0399983723958333,57.262280784273706,1.9499969482421875,13303660.0,142.27000427246094,0.00929339880958513,141.4199981689453,0.014563446360468468,139.5800018310547,-0.0024299338360489475,0.83,0.59,0.26,0.2,-0.19,0.003,0.179832,4.4,21.149999618530273,28.42555046081543,21.149999618530273,30.68000030517578,21.260000228881836,30.700000762939453,20.6200008392334,30.260000228881836,20.6299991607666,30.350000381469727,10025600.0,1315700
1238,2017-04-21,143.89999389648438,144.1699981689453,142.27000427246094,143.67999267578125,143.67999267578125,12382000,-0.0008345644883843706,138.71779998779297,128.01289993286133,-0.22458386042258993,14650636.0,19098430.0,0.0010434878069211764,0.01997825938599386,1.899993896484375,0.3699951171875,1.529998779296875,1.26666259765625,58.73520527401215,2.5099945068359375,13031520.0,143.8000030517578,0.010754190857875878,140.9600067138672,-0.0032526620070282286,139.38999938964844,-0.001361244009985274,-0.28,0.06,-0.15,0.35,-0.19,0.003,0.1798,4.4,20.93000030517578,28.240249633789062,20.93000030517578,30.479999542236328,21.489999771118164,30.600000381469727,20.709999084472656,30.399999618530273,21.3700008392334,30.549999237060547,7724300.0,818200
1239,2017-04-24,144.9600067138672,145.6699981689453,144.33999633789062,145.47000122070312,145.47000122070312,14407200,0.01245830064148934,138.94440002441405,128.16099994659425,0.16356000646099167,14609368.0,19087315.0,0.0010434878069211764,0.01999213032867593,1.3300018310546875,1.9900054931640625,-0.660003662109375,0.8866678873697916,64.64645615451009,4.69000244140625,13290410.0,143.67999267578125,-0.0008345644883843706,142.27000427246094,0.00929339880958513,141.4199981689453,0.014563446360468468,1.18,0.28,0.5,-0.07,0.16,0.003,0.177515,4.4,21.200000762939453,28.527469635009766,21.200000762939453,30.790000915527344,21.299999237060547,30.8799991607666,21.010000228881836,30.68000030517578,21.200000762939453,30.799999237060547,5928200.0,747800
1240,2017-04-25,145.7899932861328,147.14999389648438,145.7899932861328,146.49000549316406,146.49000549316406,17767500,0.007011784312240588,139.19040008544923,128.30724998474122,0.23323754789272022,14663480.0,19085439.5,0.0010434878069211764,0.01998644695529616,1.3600006103515625,1.67999267578125,-0.3199920654296875,0.9066670735677084,70.95071794114091,5.45001220703125,14163220.0,145.47000122070312,0.01245830064148934,143.8000030517578,0.010754190857875878,140.9600067138672,-0.0032526620070282286,0.65,0.39,-0.07,-0.37,0.31,0.003,0.175247,4.4,21.34000015258789,29.064851760864258,21.34000015258789,31.3700008392334,21.399999618530273,31.40999984741211,20.559999465942383,31.209999084472656,21.079999923706055,31.329999923706055,9588000.0,1097800
1241,2017-04-26,147.08999633789062,147.58999633789062,146.08999633789062,146.55999755859375,146.55999755859375,12395000,0.00047779413478798993,139.44059997558594,128.45069995880127,-0.30237793724496975,14640856.0,19058856.5,0.0010434878069211764,0.019979628816215445,1.5,1.0999908447265625,0.4000091552734375,1.0,70.822247885895,6.6399993896484375,13738910.0,146.49000549316406,0.007011784312240588,143.67999267578125,-0.0008345644883843706,142.27000427246094,0.00929339880958513,0.04,0.75,0.31,0.23,0.01,0.003,0.172128,4.4,21.579999923706055,28.842485427856445,21.579999923706055,31.1299991607666,21.649999618530273,31.200000762939453,21.079999923706055,31.100000381469727,21.25,31.15999984741211,10141300.0,918600
1242,2017-04-27,146.6699981689453,147.75,146.13999938964844,147.6999969482422,147.6999969482422,11275100,0.007778380244532146,139.71759979248046,128.5995499420166,-0.09035094796288823,14579060.0,19039143.5,0.0010434878069211764,0.019987246888804343,1.6100006103515625,1.19000244140625,0.4199981689453125,1.073333740234375,77.74003769974513,8.1199951171875,13705170.0,146.55999755859375,0.00047779413478798993,145.47000122070312,0.01245830064148934,143.8000030517578,0.010754190857875878,0.05,-0.2,-0.97,0.2,-0.57,0.003,0.168156,4.4,22.010000228881836,29.148235321044922,22.010000228881836,31.459999084472656,22.1200008392334,31.649999618530273,21.579999923706055,31.350000381469727,21.579999923706055,31.479999542236328,10764400.0,804600
1243,2017-04-28,149.5,151.52999877929688,149.07000732421875,150.25,150.25,30652200,0.017264746814120713,140.05379974365235,128.7668999481201,1.7185745580970457,14927574.0,19111366.0,0.0010434878069211764,0.019997145796651693,2.459991455078125,3.8300018310546875,-1.3700103759765625,1.6399943033854167,83.99140775273958,10.860000610351562,15673830.0,147.6999969482422,0.007778380244532146,146.49000549316406,0.007011784312240588,143.67999267578125,-0.0008345644883843706,-0.3,-0.76,-0.61,0.11,-0.19,0.003,0.163331,4.4,22.549999237060547,29.046321868896484,22.549999237060547,31.350000381469727,22.59000015258789,31.579999923706055,22.010000228881836,31.329999923706055,22.049999237060547,31.579999923706055,9031600.0,966000
1244,2017-05-01,151.74000549316406,152.57000732421875,151.4199981689453,152.4600067138672,152.4600067138672,25218300,0.014708863320247456,140.42619995117187,128.94274997711182,-0.17727601933955806,15175318.0,19164559.0,0.0010434878069211764,0.019994478763389924,1.1500091552734375,2.32000732421875,-1.1699981689453125,0.7666727701822916,85.95721006387934,11.040008544921875,17043690.0,150.25,0.017264746814120713,146.55999755859375,0.00047779413478798993,145.47000122070312,0.01245830064148934,0.21,0.25,-0.12,-0.18,-0.51,0.003,0.144024,4.4,22.209999084472656,29.32427406311035,22.209999084472656,31.649999618530273,22.84000015258789,31.690000534057617,22.110000610351562,31.40999984741211,22.65999984741211,31.40999984741211,7959300.0,813500
1245,2017-05-02,153.33999633789062,153.44000244140625,151.66000366210938,152.77999877929688,152.77999877929688,21870400,0.002098859053772939,140.8111999511719,129.12234996795655,-0.13275676790267388,15367196.0,19190681.0,0.0010434878069211764,0.019981320377692634,1.779998779296875,0.9799957275390625,0.8000030517578125,1.1866658528645833,92.63925414076738,11.819992065429688,17749980.0,152.4600067138672,0.014708863320247456,147.6999969482422,0.007778380244532146,146.49000549316406,0.007011784312240588,0.03,-0.47,-0.21,0.39,-0.35,0.003,0.136989,4.4,21.989999771118164,29.574432373046875,21.989999771118164,31.920000076293945,22.3700008392334,32.08000183105469,21.75,31.489999771118164,22.3700008392334,32.08000183105469,8135900.0,1740400
1246,2017-05-03,153.60000610351562,153.60000610351562,151.33999633789062,151.8000030517578,151.8000030517578,29782500,-0.006414424239882033,141.17279998779296,129.28449996948243,0.361772075499305,15667664.0,19235251.5,0.0010434878069211764,0.01997243687037884,2.260009765625,0.82000732421875,1.44000244140625,1.5066731770833333,88.86768534282768,9.529998779296875,19171840.0,152.77999877929688,0.002098859053772939,150.25,0.017264746814120713,146.55999755859375,0.00047779413478798993,-0.19,-0.52,0.21,-0.04,0.13,0.003,0.130009,4.4,21.81999969482422,29.518844604492188,21.81999969482422,31.860000610351562,22.209999084472656,31.989999771118164,21.632999420166016,31.81999969482422,21.799999237060547,31.969999313354492,7074300.0,936900
1247,2017-05-04,150.1699981689453,151.52000427246094,148.72000122070312,150.85000610351562,150.85000610351562,36225500,-0.006258214289483699,141.46740020751952,129.43569999694824,0.21633509611348956,15844972.0,19308672.5,0.0010434878069211764,0.0199725998735574,2.8000030517578125,-0.279998779296875,3.0800018310546875,1.866668701171875,84.76944685949411,7.0500030517578125,21197570.0,151.8000030517578,-0.006414424239882033,152.4600067138672,0.014708863320247456,147.6999969482422,0.007778380244532146,0.02,-0.13,-0.35,0.36,-0.71,0.003,0.12308,4.4,22.59000015258789,28.962932586669922,22.59000015258789,31.260000228881836,23.219999313354492,31.399999618530273,21.899999618530273,31.100000381469727,22.18000030517578,31.389999389648438,19005400.0,1486800
1248,2017-05-05,151.4499969482422,151.6300048828125,149.7899932861328,150.24000549316406,150.24000549316406,17148500,-0.004043755954063255,141.7650003051758,129.57730003356934,-0.5266179900898538,15819492.0,19294182.5,0.0010434878069211764,0.01997491063382935,1.8400115966796875,0.779998779296875,1.0600128173828125,1.2266743977864583,79.28289758979992,6.5600128173828125,21674220.0,150.85000610351562,-0.006258214289483699,152.77999877929688,0.002098859053772939,150.25,0.017264746814120713,0.46,0.11,0.0,-0.22,0.65,0.003,0.116201,4.4,23.190000534057617,29.36133575439453,23.190000534057617,31.690000534057617,23.25,31.729999542236328,22.510000228881836,31.260000228881836,23.079999923706055,31.31999969482422,12833900.0,1222200
1249,2017-05-08,150.7100067138672,151.0800018310547,149.74000549316406,151.05999755859375,151.05999755859375,15827500,0.005457880960121564,142.07740020751953,129.72955001831053,-0.0770329766451876,15883528.0,19284311.5,0.0010434878069211764,0.01998482547609509,1.339996337890625,0.839996337890625,0.5,0.8933308919270834,82.74964994829625,5.589996337890625,21816250.0,150.24000549316406,-0.004043755954063255,151.8000030517578,-0.006414424239882033,152.4600067138672,0.014708863320247456,-0.04,-0.2,0.26,0.13,0.08,0.003,0.0958365,4.4,22.459999084472656,29.203828811645508,22.459999084472656,31.520000457763672,23.56999969482422,31.56999969482422,22.225000381469727,31.450000762939453,23.170000076293945,31.479999542236328,18088000.0,1105400
1250,2017-05-09,151.49000549316406,152.58999633789062,150.2100067138672,150.47999572753906,150.47999572753906,17453900,-0.0038395461434435063,142.35880004882813,129.87694999694824,0.10275785815826888,15946472.0,19279469.0,0.0010434878069211764,0.019975123724276782,2.3799896240234375,1.529998779296875,0.8499908447265625,1.5866597493489583,77.94414598576539,3.989990234375,21784890.0,151.05999755859375,0.005457880960121564,150.85000610351562,-0.006258214289483699,152.77999877929688,0.002098859053772939,-0.05,0.4,-0.8,0.34,-0.37,0.003,0.0891257,4.4,23.31999969482422,30.00989532470703,23.31999969482422,32.38999938964844,23.440000534057617,32.4900016784668,22.674999237060547,32.2400016784668,22.700000762939453,32.310001373291016,17935000.0,1441700
1251,2017-05-10,150.22999572753906,150.52000427246094,148.86000061035156,150.2899932861328,150.2899932861328,12080700,-0.0012626425225999993,142.65380004882812,130.0202499771118,-0.3078509674055655,15865844.0,19247435.5,0.0010434878069211764,0.019977812691784745,1.660003662109375,0.040008544921875,1.6199951171875,1.1066691080729167,74.30706841649274,3.7299957275390625,21753460.0,150.47999572753906,-0.0038395461434435063,150.24000549316406,-0.004043755954063255,151.8000030517578,-0.006414424239882033,0.2,0.25,0.02,-0.31,0.39,0.003,0.0824493,4.4,22.979999542236328,30.028430938720703,22.979999542236328,32.40999984741211,23.31999969482422,32.459999084472656,22.8700008392334,32.290000915527344,23.110000610351562,32.290000915527344,47513200.0,617500
1252,2017-05-11,150.30999755859375,150.64999389648438,149.41000366210938,150.0399932861328,150.0399932861328,11841900,-0.0016634507363643136,142.90619995117189,130.16434993743897,-0.019767066477935913,15777542.0,19218585.0,0.0010434878069211764,0.019977394453300767,1.239990234375,0.3600006103515625,0.8799896240234375,0.82666015625,73.59051419192349,2.339996337890625,21810140.0,150.2899932861328,-0.0012626425225999993,151.05999755859375,0.005457880960121564,150.85000610351562,-0.006258214289483699,-0.26,-0.43,-0.16,-0.25,-0.02,0.003,0.0758052,4.4,18.049999237060547,30.334182739257812,18.049999237060547,32.7400016784668,18.899999618530273,32.7400016784668,17.59000015258789,32.43000030517578,17.959999084472656,32.529998779296875,131859500.0,936000
1253,2017-05-12,150.39999389648438,150.4600067138672,149.6300048828125,150.3300018310547,150.3300018310547,9598200,0.0019328749526721367,143.17760009765624,130.29929996490478,-0.18947128416892556,15723610.0,19003305.0,0.0010434878069211764,0.019981147175306992,0.8300018310546875,0.420013427734375,0.4099884033203125,0.5533345540364584,70.28381612515778,0.0800018310546875,19704740.0,150.0399932861328,-0.0016634507363643136,150.47999572753906,-0.0038395461434435063,150.24000549316406,-0.004043755954063255,-0.18,-0.38,-0.6,-0.27,-0.33,0.003,0.0691913,4.4,19.139999389648438,31.00126838684082,19.139999389648438,33.459999084472656,19.479999542236328,33.61000061035156,18.15999984741211,33.25,18.440000534057617,33.279998779296875,68971000.0,1581500
1254,2017-05-15,150.1699981689453,151.47999572753906,149.77000427246094,150.19000244140625,150.19000244140625,15064700,-0.0009312804359955518,143.43800018310546,130.4252499771118,0.5695338709341335,15801692.0,18683849.5,0.0010434878069211764,0.01997815846408179,1.709991455078125,1.149993896484375,0.55999755859375,1.1399943033854167,66.66666666666666,-2.2700042724609375,18689380.0,150.3300018310547,0.0019328749526721367,150.2899932861328,-0.0012626425225999993,151.05999755859375,0.005457880960121564,0.53,0.25,0.21,-0.31,0.04,0.003,0.0495516,4.4,20.739999771118164,31.242164611816406,20.739999771118164,33.720001220703125,20.950000762939453,33.72999954223633,19.489999771118164,33.40999984741211,19.56999969482422,33.45000076293945,69830000.0,1955600
1255,2017-05-16,150.11000061035156,150.2100067138672,149.02999877929688,149.77999877929688,149.77999877929688,14550800,-0.002729899829846061,143.6852001953125,130.55444995880126,-0.03411285986445134,15837744.0,18581309.5,0.0010434878069211764,0.019976281626675016,1.1800079345703125,0.0200042724609375,1.160003662109375,0.7866719563802084,64.07342890526215,-3.0,17957420.0,150.19000244140625,-0.0009312804359955518,150.0399932861328,-0.0016634507363643136,150.47999572753906,-0.0038395461434435063,-0.03,0.1,-0.09,-0.25,-0.12,0.003,0.0431201,4.4,20.780000686645508,31.121721267700195,20.780000686645508,33.59000015258789,20.8799991607666,33.599998474121094,20.149999618530273,33.36000061035156,20.540000915527344,33.459999084472656,41017400.0,3047400
1256,2017-05-17,148.0,148.6699981689453,144.4199981689453,144.85000610351562,144.85000610351562,28300100,-0.03291489328321917,143.83620025634767,130.65715000152588,0.94491711795915,16133204.0,18597775.5,0.0010434878069211764,0.019944783954054426,4.25,-1.1100006103515625,5.3600006103515625,2.8333333333333335,40.643494273694465,-6.9499969482421875,17809180.0,149.77999877929688,-0.002729899829846061,150.3300018310547,0.0019328749526721367,150.2899932861328,-0.0012626425225999993,-1.97,-0.96,-0.6,0.53,0.29,0.003,0.0367497,4.4,19.899999618530273,30.990768432617188,19.899999618530273,33.369998931884766,20.59000015258789,34.25,19.690000534057617,33.29999923706055,20.559999465942383,33.95000076293945,29254500.0,3194400
1257,2017-05-18,144.72000122070312,148.14999389648438,144.50999450683594,147.66000366210938,147.66000366210938,23031600,0.019399360995439707,144.03500030517577,130.78000003814697,-0.186165419910177,16390146.0,18593091.5,0.0010434878069211764,0.01999937324052238,3.6399993896484375,3.29998779296875,0.3400115966796875,2.426666259765625,41.639774142197425,-3.19000244140625,16489790.0,144.85000610351562,-0.03291489328321917,150.19000244140625,-0.0009312804359955518,150.0399932861328,-0.0016634507363643136,0.4,0.01,-0.39,-0.34,-0.6,0.003,0.0304382,4.4,20.270000457763672,31.64086151123047,20.270000457763672,34.06999969482422,20.579999923706055,34.22999954223633,19.860000610351562,33.689998626708984,19.860000610351562,34.0,16005000.0,2525300
1258,2017-05-19,148.4499969482422,149.38999938964844,147.9600067138672,148.05999755859375,148.05999755859375,16187900,0.0027088845087643865,144.23140014648436,130.90775001525878,-0.2971439240000695,16403198.0,18581404.5,0.0010434878069211764,0.01998195693181683,1.42999267578125,1.7299957275390625,-0.3000030517578125,0.9533284505208334,33.918068644586754,-2.1800079345703125,16393730.0,147.66000366210938,0.019399360995439707,149.77999877929688,-0.002729899829846061,150.3300018310547,0.0019328749526721367,0.7,-0.33,0.4,-0.09,0.79,0.003,0.0241839,4.4,20.0,32.34667205810547,20.0,34.83000183105469,20.639999389648438,34.84000015258789,19.93000030517578,34.630001068115234,20.420000076293945,34.84000015258789,18960700.0,2130000
1259,2017-05-22,148.0800018310547,148.58999633789062,147.69000244140625,148.24000549316406,148.24000549316406,12586700,0.001215776965679538,144.420400390625,131.02715003967285,-0.2224624565261708,16328650.0,18539008.0,0.0010434878069211764,0.019980398892301198,0.899993896484375,0.529998779296875,0.3699951171875,0.5999959309895834,33.2348761546931,-2.8199920654296875,16069650.0,148.05999755859375,0.0027088845087643865,144.85000610351562,-0.03291489328321917,150.19000244140625,-0.0009312804359955518,0.56,0.25,-0.3,-0.04,-0.31,0.003,0.00642249,4.4,20.079999923706055,33.414676666259766,20.079999923706055,35.97999954223633,20.34000015258789,36.09000015258789,20.010000228881836,35.25,20.139999389648438,35.720001220703125,9151900.0,3275200
1260,2017-05-23,148.52000427246094,148.80999755859375,147.25,148.07000732421875,148.07000732421875,12817800,-0.0011467765963699694,144.58980041503906,131.14175006866455,0.018360650527938116,16365896.0,18502177.0,0.0010434878069211764,0.019977933596466,1.55999755859375,0.5699920654296875,0.9900054931640625,1.0399983723958333,35.34957981380197,-2.4099884033203125,15606040.0,148.24000549316406,0.001215776965679538,147.66000366210938,0.019399360995439707,149.77999877929688,-0.002729899829846061,0.18,-0.02,0.64,-0.23,0.08,0.003,0.00173513,4.4,20.030000686645508,33.04319763183594,20.030000686645508,35.58000183105469,20.299999237060547,35.70000076293945,19.899999618530273,35.36000061035156,20.139999389648438,35.619998931884766,8239200.0,2498800
1261,2017-05-24,148.50999450683594,150.22999572753906,148.4199981689453,150.0399932861328,150.0399932861328,17862400,0.013304422668126925,144.80420013427735,131.26565002441407,0.3935620777356488,16464264.0,18515319.5,0.0010434878069211764,0.01999301324669389,1.80999755859375,2.1599884033203125,-0.3499908447265625,1.2066650390625,47.054495577165724,-0.25,16184210.0,148.07000732421875,-0.0011467765963699694,148.05999755859375,0.0027088845087643865,144.85000610351562,-0.03291489328321917,0.24,-0.19,-0.46,0.14,-0.3,0.003,-0.00222514,4.4,20.530000686645508,32.56028366088867,20.530000686645508,35.060001373291016,20.6200008392334,35.29999923706055,20.0,34.970001220703125,20.200000762939453,35.290000915527344,13659900.0,1684200
1262,2017-05-25,150.3000030517578,152.58999633789062,149.9499969482422,151.9600067138672,151.9600067138672,19891400,0.012796677643625465,145.04900024414061,131.40015007019042,0.11359055893944814,16475196.0,18516671.5,0.0010434878069211764,0.0199924834209518,2.6399993896484375,2.5500030517578125,0.089996337890625,1.7599995930989583,55.71049634640091,1.920013427734375,16989160.0,150.0399932861328,0.013304422668126925,148.24000549316406,0.001215776965679538,147.66000366210938,0.019399360995439707,0.42,-0.35,-0.74,0.54,-0.63,0.003,-0.00545957,4.4,21.93000030517578,33.15464782714844,21.93000030517578,35.70000076293945,21.940000534057617,35.77000045776367,20.110000610351562,35.36000061035156,20.15999984741211,35.43000030517578,24326000.0,1517200
1263,2017-05-26,152.22999572753906,152.25,151.14999389648438,152.1300048828125,152.1300048828125,14996200,0.0011187033524249212,145.2918002319336,131.5364001083374,-0.24609630292488216,16502862.0,18538302.0,0.0010434878069211764,0.019980297597169395,1.100006103515625,0.2899932861328125,0.8100128173828125,0.73333740234375,53.71272398435365,1.8000030517578125,17528960.0,151.9600067138672,0.012796677643625465,148.07000732421875,-0.0011467765963699694,148.05999755859375,0.0027088845087643865,0.06,-0.03,0.1,0.18,0.14,0.003,-0.00796916,4.4,21.219999313354492,33.033912658691406,21.219999313354492,35.56999969482422,21.700000762939453,35.66999816894531,21.06999969482422,35.459999084472656,21.65999984741211,35.599998474121094,13374000.0,1088400
1264,2017-05-30,151.97000122070312,152.89999389648438,151.63999938964844,152.3800048828125,152.3800048828125,13226000,0.0016433313085908452,145.54260040283202,131.67380012512206,-0.11804323762019708,16355526.0,18545784.5,0.0010434878069211764,0.019980845040044822,1.2599945068359375,0.769989013671875,0.4900054931640625,0.839996337890625,56.74719072508499,2.19000244140625,17345090.0,152.1300048828125,0.0011187033524249212,150.0399932861328,0.013304422668126925,148.24000549316406,0.001215776965679538,-0.19,-0.54,-0.35,0.63,-0.04,0.003,-0.0132956,4.4,21.450000762939453,32.848175048828125,21.450000762939453,35.369998931884766,21.579999923706055,35.400001525878906,21.010000228881836,35.099998474121094,21.299999237060547,35.22999954223633,9509400.0,1218700
1265,2017-05-31,152.6999969482422,153.35000610351562,151.08999633789062,151.4600067138672,151.4600067138672,18023900,-0.006037525524774989,145.77300048828124,131.8067001724243,0.3627627400574627,16474014.0,18575109.0,0.0010434878069211764,0.0199728301595925,2.260009765625,0.970001220703125,1.290008544921875,1.5066731770833333,53.950079745473886,1.6800079345703125,17692400.0,152.3800048828125,0.0016433313085908452,151.9600067138672,0.012796677643625465,148.07000732421875,-0.0011467765963699694,-0.02,-0.04,-0.53,0.28,-0.09,0.003,-0.0147132,4.4,21.209999084472656,31.9937686920166,21.209999084472656,34.45000076293945,21.75,34.66999816894531,21.0939998626709,34.20000076293945,21.5,34.66999816894531,9507200.0,1809500
1266,2017-06-01,151.75,152.2899932861328,150.3000030517578,151.52999877929688,151.52999877929688,14530600,0.00046211582151789443,146.03340057373046,131.9448501586914,-0.19381487913270712,16166730.0,18551286.5,0.0010434878069211764,0.019979612456086718,1.989990234375,0.829986572265625,1.160003662109375,1.32666015625,55.092298530128055,6.67999267578125,16315450.0,151.4600067138672,-0.006037525524774989,152.1300048828125,0.0011187033524249212,150.0399932861328,0.013304422668126925,0.95,1.02,0.04,-0.2,0.05,0.003,-0.0162501,4.3,21.34000015258789,32.50455093383789,21.34000015258789,35.0,21.450000762939453,35.040000915527344,21.190000534057617,34.63999938964844,21.31999969482422,34.720001220703125,7146500.0,1626100
1267,2017-06-02,151.85000610351562,153.6300048828125,151.3000030517578,153.61000061035156,153.61000061035156,16854400,0.013726666982187608,146.3138006591797,132.09640014648437,0.15992457297014573,16162710.0,18564446.5,0.0010434878069211764,0.019993453853487157,2.3300018310546875,2.100006103515625,0.2299957275390625,1.5533345540364583,59.98782641018493,5.9499969482421875,15697730.0,151.52999877929688,0.00046211582151789443,152.3800048828125,0.0016433313085908452,151.9600067138672,0.012796677643625465,0.35,0.44,-0.76,0.16,-0.48,0.003,-0.0179409,4.3,21.09000015258789,32.42097091674805,21.09000015258789,34.90999984741211,21.450000762939453,35.0,21.0,34.72999954223633,21.34000015258789,34.72999954223633,9595400.0,1731000
1268,2017-06-05,153.63999938964844,154.7100067138672,153.41000366210938,153.6300048828125,153.6300048828125,12520400,0.00013022766995285373,146.59580078125,132.24270015716553,-0.2571435352192899,16152662.0,18558077.5,0.0010434878069211764,0.019979266134847296,1.3000030517578125,1.100006103515625,0.1999969482421875,0.866668701171875,60.55216263072954,5.57000732421875,15330980.0,153.61000061035156,0.013726666982187608,151.4600067138672,-0.006037525524774989,152.1300048828125,0.0011187033524249212,-0.17,-0.46,-0.03,-0.17,0.05,0.003,-0.0241291,4.3,20.209999084472656,32.458126068115234,20.209999084472656,34.95000076293945,20.889999389648438,35.029998779296875,20.139999389648438,34.880001068115234,20.520000457763672,34.95000076293945,15225100.0,1678700
1269,2017-06-06,153.41000366210938,154.52000427246094,152.47999572753906,152.80999755859375,152.80999755859375,13457100,-0.0053375466911183,146.84520080566406,132.38720012664794,0.07481390370914665,16088510.0,18563359.0,0.0010434878069211764,0.019973560578970522,2.040008544921875,0.8899993896484375,1.1500091552734375,1.3600056966145833,59.066428272696896,4.5699920654296875,15418020.0,153.6300048828125,0.00013022766995285373,151.52999877929688,0.00046211582151789443,152.3800048828125,0.0016433313085908452,-0.28,0.11,-0.02,-0.47,0.38,0.003,-0.0268142,4.3,20.360000610351562,32.6902961730957,20.360000610351562,35.20000076293945,20.440000534057617,35.349998474121094,20.1299991607666,35.11000061035156,20.219999313354492,35.31999969482422,6666400.0,1183600
1270,2017-06-07,153.27000427246094,153.75,152.33999633789062,153.1199951171875,153.1199951171875,12066700,0.0020286471012793683,147.10120056152343,132.53500011444092,-0.10332092352735733,16073834.0,18565251.0,0.0010434878069211764,0.019981247112376307,1.410003662109375,0.94000244140625,0.470001220703125,0.94000244140625,84.20178460994788,5.04998779296875,15342910.0,152.80999755859375,-0.0053375466911183,153.61000061035156,0.013726666982187608,151.4600067138672,-0.006037525524774989,0.15,-0.12,-0.03,0.53,-0.67,0.003,-0.029843,4.3,19.559999465942383,32.51383972167969,19.559999465942383,35.0099983215332,20.48900032043457,35.06999969482422,19.450000762939453,34.849998474121094,20.3700008392334,35.06999969482422,16977000.0,1578000
1271,2017-06-08,154.0800018310547,154.72999572753906,153.10000610351562,154.7100067138672,154.7100067138672,17799400,0.010384088606212316,147.36020080566405,132.68780014038086,0.4750843229714834,16136234.0,18582316.0,0.0010434878069211764,0.01998996591370815,1.6299896240234375,1.6100006103515625,0.019989013671875,1.0866597493489583,82.42868593455432,4.670013427734375,15336610.0,153.1199951171875,0.0020286471012793683,153.6300048828125,0.00013022766995285373,151.52999877929688,0.00046211582151789443,0.18,1.19,0.93,-0.69,-0.05,0.003,-0.0332162,4.3,18.850000381469727,33.08034896850586,18.850000381469727,35.619998931884766,19.399999618530273,35.790000915527344,18.18000030517578,35.349998474121094,19.399999618530273,35.689998626708984,32644900.0,3009600
1272,2017-06-09,154.77000427246094,155.58999633789062,146.61000061035156,149.60000610351562,149.60000610351562,35577700,-0.03302954164950944,147.4992010498047,132.81395015716552,0.9988145667831501,16517236.0,18693657.0,0.0010434878069211764,0.019944664319882118,8.979995727539062,0.8799896240234375,8.100006103515625,5.986663818359375,54.94225563438493,-2.3600006103515625,16905240.0,154.7100067138672,0.010384088606212316,152.80999755859375,-0.0053375466911183,153.61000061035156,0.013726666982187608,-0.12,0.3,2.42,-0.15,1.09,0.003,-0.036935,4.3,18.079999923706055,32.41168975830078,18.079999923706055,34.900001525878906,18.459999084472656,35.9900016784668,17.8799991607666,34.849998474121094,18.40999984741211,35.849998474121094,31118900.0,6065900
1273,2017-06-12,148.1699981689453,149.1999969482422,144.55999755859375,148.44000244140625,148.44000244140625,33170200,-0.007754034858171832,147.61980102539061,132.9387501525879,-0.06766879253015234,16932560.0,18798289.5,0.0010434878069211764,0.019971039003032633,4.6399993896484375,-0.4000091552734375,5.040008544921875,3.0933329264322915,50.60385505267319,-3.69000244140625,18722640.0,149.60000610351562,-0.03302954164950944,153.1199951171875,0.0020286471012793683,153.6300048828125,0.00013022766995285373,-0.11,-0.17,0.33,0.08,0.57,0.003,-0.0497348,4.3,18.200000762939453,32.06806182861328,18.200000762939453,34.529998779296875,18.200000762939453,34.70000076293945,17.559999465942383,33.650001525878906,18.049999237060547,34.70000076293945,16172900.0,2468200
1274,2017-06-13,150.14999389648438,151.17999267578125,148.89999389648438,150.67999267578125,150.67999267578125,20483400,0.015090206127281514,147.79240081787108,133.07270011901855,-0.38247583674503016,17112662.0,18847052.5,0.0010434878069211764,0.019994876689959324,2.279998779296875,2.739990234375,-0.459991455078125,1.5199991861979167,57.00478976785024,-1.70001220703125,19448380.0,148.44000244140625,-0.007754034858171832,154.7100067138672,0.010384088606212316,152.80999755859375,-0.0053375466911183,0.55,0.06,-0.13,-0.3,-0.08,0.003,-0.0539637,4.3,18.100000381469727,32.383819580078125,18.100000381469727,34.869998931884766,18.579999923706055,35.099998474121094,18.079999923706055,34.72999954223633,18.3799991607666,35.099998474121094,11899200.0,1877500
